StoreID,Region,MonthlySpend,StoreSizeIndex,Age,IncomeK,DaysSinceLastPurchase,Device,Promo,EmailTouch,PaidSearchClick,Converted,Revenue
S16,Midwest,144167,0.21868859672901295,34,69.7,43,Desktop,0,1,0,1,11.77
S13,Northeast,87819,-0.6655097072886943,39,64.4,62,Desktop,1,1,1,1,97.09
S13,Northeast,87819,-0.6655097072886943,33,61.5,69,Mobile,0,1,1,0,24.5
S29,Midwest,136826,-0.8658311156932432,32,58.6,40,Mobile,1,1,0,0,41.52
S03,West,125696,-0.5122427290715373,57,73.1,35,Desktop,1,1,1,1,56.74
S24,West,106639,-0.31967121635730134,30,77.0,68,Mobile,1,1,0,0,23.42
S27,South,103571,-0.27514225122668373,32,72.4,31,Desktop,0,1,0,0,37.25
S20,Northeast,109173,0.06757906948889146,19,42.1,41,Mobile,1,0,0,0,63.82
S12,West,80335,0.543154268305195,29,46.0,121,Desktop,0,1,1,0,64.42
S05,Midwest,144893,0.6159794225754956,18,76.8,47,Desktop,0,0,1,1,34.82
S21,Northeast,135987,0.28911939868998415,46,100.4,77,Desktop,1,1,0,1,54.2
S15,South,124985,0.11668580914072822,72,71.4,28,Desktop,0,1,0,0,37.96
S05,Midwest,144893,0.6159794225754956,34,58.9,61,Mobile,0,1,0,0,10.82
S11,South,75351,0.7432541712034423,18,72.9,41,Mobile,1,1,1,0,47.74
S29,Midwest,136826,-0.8658311156932432,49,43.0,36,Desktop,0,0,0,0,43.31
S08,Northeast,103818,-0.840156476962528,29,96.8,8,Desktop,1,0,1,0,56.76
S06,West,147767,1.1289722927208916,54,72.1,21,Mobile,0,0,0,0,25.39
S21,Northeast,135987,0.28911939868998415,35,53.3,7,Mobile,0,1,0,0,64.46
S06,West,147767,1.1289722927208916,30,64.3,151,Desktop,0,1,0,0,21.11
S28,Midwest,120437,1.4949413112343959,36,56.4,43,Mobile,0,0,0,1,86.2
S26,Midwest,137044,-0.6388778482433419,47,96.9,47,Desktop,1,1,0,1,18.07
S30,Northeast,135629,0.9682783545914808,35,63.6,86,Desktop,1,1,1,0,55.63
S28,Midwest,120437,1.4949413112343959,32,71.4,57,Mobile,0,1,0,0,25.61
S08,Northeast,103818,-0.840156476962528,36,80.6,36,Desktop,0,0,0,0,8.09
S07,Northeast,107795,-0.11394745765487507,23,51.7,36,Mobile,1,0,0,0,18.71
S11,South,75351,0.7432541712034423,43,72.3,19,Mobile,0,1,0,0,54.94
S15,South,124985,0.11668580914072822,18,74.0,65,Desktop,0,1,0,0,23.35
S27,South,103571,-0.27514225122668373,33,33.8,66,Mobile,0,0,0,0,25.47
S23,West,107293,-1.4571558198556664,47,73.6,48,Mobile,1,1,1,1,37.65
S20,Northeast,109173,0.06757906948889146,42,67.0,42,Tablet,0,1,0,1,20.53
S27,South,103571,-0.27514225122668373,45,70.9,67,Mobile,0,1,0,0,43.98
S20,Northeast,109173,0.06757906948889146,37,68.8,19,Mobile,1,1,0,1,49.78
S12,West,80335,0.543154268305195,52,73.7,59,Mobile,1,1,0,0,67.38
S13,Northeast,87819,-0.6655097072886943,49,97.4,125,Mobile,1,0,1,0,30.63
S16,Midwest,144167,0.21868859672901295,43,42.1,28,Mobile,1,0,0,0,56.61
S03,West,125696,-0.5122427290715373,49,60.5,39,Desktop,1,0,1,1,28.23
S23,West,107293,-1.4571558198556664,47,82.7,104,Mobile,1,1,0,0,16.4
S20,Northeast,109173,0.06757906948889146,33,78.6,48,Mobile,1,1,0,0,64.93
S22,South,96833,0.6312882258385404,22,78.1,81,Desktop,0,0,0,0,29.49
S17,South,105046,0.8714287779481898,43,128.6,62,Mobile,0,1,0,1,20.81
S24,West,106639,-0.31967121635730134,45,81.5,65,Mobile,1,1,1,0,92.11
S29,Midwest,136826,-0.8658311156932432,51,92.9,27,Tablet,1,1,0,0,198.08
S18,Midwest,125549,0.22359554877468227,27,61.2,26,Desktop,0,1,0,0,38.58
S14,West,137401,0.23216132306671977,27,46.2,74,Mobile,1,1,0,0,31.9
S04,Northeast,140518,-0.8137727282478777,44,61.1,14,Mobile,1,1,0,0,22.62
S24,West,106639,-0.31967121635730134,37,83.7,41,Desktop,0,0,1,0,32.09
S28,Midwest,120437,1.4949413112343959,18,77.0,67,Mobile,1,1,0,0,81.34
S21,Northeast,135987,0.28911939868998415,43,76.9,39,Mobile,0,0,1,0,58.73
S26,Midwest,137044,-0.6388778482433419,18,63.3,43,Mobile,1,0,0,0,12.52
S26,Midwest,137044,-0.6388778482433419,27,59.8,83,Mobile,1,1,1,1,40.24
S24,West,106639,-0.31967121635730134,54,64.0,112,Tablet,1,0,1,0,21.19
S16,Midwest,144167,0.21868859672901295,60,83.9,189,Desktop,1,0,1,0,36.36
S03,West,125696,-0.5122427290715373,23,86.5,106,Mobile,1,1,1,1,95.07
S01,Northeast,61100,2.1416476008704612,34,45.9,33,Mobile,0,0,0,1,64.98
S07,Northeast,107795,-0.11394745765487507,39,84.8,24,Desktop,1,0,0,0,47.57
S13,Northeast,87819,-0.6655097072886943,59,53.7,34,Mobile,0,0,1,0,31.47
S23,West,107293,-1.4571558198556664,32,78.3,68,Desktop,1,1,1,1,31.29
S14,West,137401,0.23216132306671977,32,63.8,36,Desktop,0,1,0,1,36.97
S01,Northeast,61100,2.1416476008704612,57,102.4,28,Desktop,0,1,0,0,78.9
S07,Northeast,107795,-0.11394745765487507,34,58.8,121,Mobile,0,1,0,0,14.98
S30,Northeast,135629,0.9682783545914808,47,71.9,35,Desktop,0,1,0,1,28.76
S30,Northeast,135629,0.9682783545914808,20,81.3,64,Mobile,0,0,0,0,43.41
S12,West,80335,0.543154268305195,36,48.8,63,Desktop,0,1,0,0,19.29
S25,Northeast,78146,-0.4703726542927955,18,66.4,8,Mobile,0,1,0,0,25.72
S22,South,96833,0.6312882258385404,25,62.1,116,Mobile,0,1,0,0,38.81
S28,Midwest,120437,1.4949413112343959,48,56.7,18,Mobile,1,1,0,1,99.21
S27,South,103571,-0.27514225122668373,37,58.3,13,Desktop,0,0,0,1,45.63
S19,West,141896,0.6789135630718949,34,92.5,32,Mobile,1,0,0,0,64.52
S12,West,80335,0.543154268305195,29,54.8,24,Mobile,0,1,0,0,53.78
S19,West,141896,0.6789135630718949,35,80.5,105,Desktop,1,1,0,0,97.22
S10,South,113304,0.6505927878247011,42,74.9,57,Mobile,1,1,0,0,54.64
S11,South,75351,0.7432541712034423,50,37.3,30,Mobile,1,0,1,0,65.03
S19,West,141896,0.6789135630718949,18,79.4,12,Mobile,1,1,1,1,191.95
S18,Midwest,125549,0.22359554877468227,28,36.9,61,Desktop,1,1,0,0,48.67
S18,Midwest,125549,0.22359554877468227,40,81.8,38,Desktop,0,1,1,0,26.95
S12,West,80335,0.543154268305195,37,56.8,67,Desktop,0,1,0,0,28.32
S13,Northeast,87819,-0.6655097072886943,43,68.2,57,Desktop,0,1,0,0,25.09
S01,Northeast,61100,2.1416476008704612,41,39.5,24,Desktop,1,0,1,1,95.26
S19,West,141896,0.6789135630718949,34,70.7,73,Mobile,1,1,1,0,88.21
S18,Midwest,125549,0.22359554877468227,32,88.4,16,Mobile,0,1,0,1,46.06
S29,Midwest,136826,-0.8658311156932432,35,50.2,37,Desktop,1,1,0,0,68.83
S16,Midwest,144167,0.21868859672901295,52,54.6,41,Desktop,0,1,0,0,30.04
S15,South,124985,0.11668580914072822,29,78.0,45,Mobile,1,0,0,0,39.71
S03,West,125696,-0.5122427290715373,37,78.6,15,Desktop,1,0,0,1,56.27
S06,West,147767,1.1289722927208916,40,18.0,101,Mobile,0,0,0,0,15.49
S11,South,75351,0.7432541712034423,57,112.3,24,Mobile,1,0,1,1,31.62
S12,West,80335,0.543154268305195,34,79.6,10,Mobile,0,0,0,1,82.3
S11,South,75351,0.7432541712034423,50,83.3,58,Desktop,1,0,0,1,50.39
S12,West,80335,0.543154268305195,53,64.8,149,Mobile,1,1,1,0,70.82
S24,West,106639,-0.31967121635730134,37,27.2,8,Mobile,0,0,1,0,20.73
S04,Northeast,140518,-0.8137727282478777,35,82.8,20,Mobile,0,0,0,0,18.88
S10,South,113304,0.6505927878247011,34,55.6,84,Tablet,0,0,0,0,20.66
S05,Midwest,144893,0.6159794225754956,35,80.0,47,Mobile,1,1,0,1,60.37
S10,South,113304,0.6505927878247011,48,63.2,16,Mobile,1,0,0,0,17.79
S21,Northeast,135987,0.28911939868998415,41,73.2,40,Desktop,0,1,0,1,49.5
S02,South,108279,-0.4064150163846156,41,51.0,127,Desktop,0,0,0,0,50.11
S11,South,75351,0.7432541712034423,24,87.0,108,Mobile,0,1,0,0,20.38
S01,Northeast,61100,2.1416476008704612,26,41.9,212,Mobile,0,1,0,0,27.48
S29,Midwest,136826,-0.8658311156932432,64,117.4,75,Desktop,0,1,0,0,35.78
S22,South,96833,0.6312882258385404,36,117.2,32,Mobile,1,0,1,0,65.13
S08,Northeast,103818,-0.840156476962528,29,103.9,83,Mobile,0,0,1,0,14.76
S06,West,147767,1.1289722927208916,55,96.1,27,Mobile,1,1,0,0,17.62
S03,West,125696,-0.5122427290715373,41,66.1,43,Desktop,0,1,0,1,19.91
S15,South,124985,0.11668580914072822,45,93.7,27,Desktop,1,1,0,0,30.64
S23,West,107293,-1.4571558198556664,36,65.9,75,Mobile,0,1,0,0,9.87
S18,Midwest,125549,0.22359554877468227,34,33.8,71,Mobile,0,1,1,0,18.48
S27,South,103571,-0.27514225122668373,36,101.1,29,Mobile,0,0,0,1,42.79
S11,South,75351,0.7432541712034423,21,92.8,96,Tablet,1,0,0,0,25.44
S09,Midwest,150029,-0.8244812156912396,37,67.3,116,Desktop,1,1,0,0,25.78
S15,South,124985,0.11668580914072822,42,41.0,32,Mobile,0,0,0,0,19.62
S07,Northeast,107795,-0.11394745765487507,60,55.1,62,Desktop,0,1,1,0,61.89
S30,Northeast,135629,0.9682783545914808,39,27.9,121,Mobile,1,0,1,1,78.61
S06,West,147767,1.1289722927208916,18,88.8,58,Mobile,0,1,0,1,20.95
S15,South,124985,0.11668580914072822,37,32.7,37,Mobile,1,0,0,1,30.8
S16,Midwest,144167,0.21868859672901295,71,74.3,44,Desktop,0,1,0,0,45.45
S02,South,108279,-0.4064150163846156,48,49.4,32,Desktop,1,1,1,0,26.05
S15,South,124985,0.11668580914072822,28,36.6,98,Mobile,1,1,0,0,7.31
S14,West,137401,0.23216132306671977,45,73.2,90,Mobile,0,0,0,0,25.22
S08,Northeast,103818,-0.840156476962528,29,60.7,168,Desktop,1,0,0,0,6.57
S04,Northeast,140518,-0.8137727282478777,22,86.4,26,Mobile,0,0,0,0,33.84
S02,South,108279,-0.4064150163846156,34,40.1,30,Mobile,1,0,0,0,27.98
S01,Northeast,61100,2.1416476008704612,39,51.3,13,Desktop,1,1,0,1,73.86
S15,South,124985,0.11668580914072822,18,18.0,68,Desktop,1,0,1,0,31.39
S03,West,125696,-0.5122427290715373,24,19.9,18,Mobile,0,0,0,0,35.27
S29,Midwest,136826,-0.8658311156932432,38,107.6,162,Mobile,0,1,1,0,34.39
S08,Northeast,103818,-0.840156476962528,33,113.8,24,Desktop,0,1,0,0,32.31
S20,Northeast,109173,0.06757906948889146,43,70.0,8,Mobile,1,1,0,0,29.02
S21,Northeast,135987,0.28911939868998415,23,49.9,18,Desktop,1,1,0,0,89.83
S15,South,124985,0.11668580914072822,47,61.4,57,Desktop,0,1,1,0,55.73
S27,South,103571,-0.27514225122668373,24,87.2,44,Desktop,1,0,0,0,51.29
S04,Northeast,140518,-0.8137727282478777,58,56.7,23,Mobile,1,0,0,0,49.01
S08,Northeast,103818,-0.840156476962528,18,73.2,42,Desktop,1,1,0,0,29.42
S08,Northeast,103818,-0.840156476962528,25,67.7,29,Desktop,0,0,1,0,12.44
S05,Midwest,144893,0.6159794225754956,43,55.5,67,Desktop,0,0,0,1,8.54
S09,Midwest,150029,-0.8244812156912396,58,56.4,19,Mobile,0,0,0,0,51.05
S10,South,113304,0.6505927878247011,42,74.5,51,Tablet,1,0,0,0,46.07
S23,West,107293,-1.4571558198556664,45,46.5,53,Mobile,1,0,0,0,9.55
S10,South,113304,0.6505927878247011,38,77.9,45,Mobile,1,1,0,1,27.41
S27,South,103571,-0.27514225122668373,26,57.6,61,Mobile,0,0,0,0,34.86
S24,West,106639,-0.31967121635730134,32,70.8,42,Mobile,1,1,0,0,18.81
S28,Midwest,120437,1.4949413112343959,23,98.4,74,Mobile,1,1,1,1,51.28
S04,Northeast,140518,-0.8137727282478777,23,64.3,45,Desktop,0,1,0,1,44.66
S30,Northeast,135629,0.9682783545914808,43,88.2,101,Mobile,0,0,0,0,30.34
S19,West,141896,0.6789135630718949,25,28.6,51,Mobile,0,0,0,0,45.41
S30,Northeast,135629,0.9682783545914808,42,57.7,97,Desktop,1,1,0,0,28.15
S11,South,75351,0.7432541712034423,22,68.6,30,Mobile,0,0,1,1,31.03
S29,Midwest,136826,-0.8658311156932432,42,110.3,21,Mobile,0,1,1,1,66.67
S18,Midwest,125549,0.22359554877468227,32,24.9,74,Desktop,0,0,0,0,23.99
S03,West,125696,-0.5122427290715373,55,65.9,45,Mobile,1,1,1,0,39.5
S13,Northeast,87819,-0.6655097072886943,42,100.0,5,Mobile,1,0,0,1,39.48
S05,Midwest,144893,0.6159794225754956,53,50.7,26,Mobile,1,0,1,0,27.45
S29,Midwest,136826,-0.8658311156932432,29,63.3,57,Desktop,1,1,0,1,92.97
S10,South,113304,0.6505927878247011,39,75.3,42,Mobile,1,0,1,0,27.38
S07,Northeast,107795,-0.11394745765487507,26,72.1,25,Desktop,1,0,1,0,29.41
S17,South,105046,0.8714287779481898,33,102.4,45,Desktop,0,1,0,1,10.96
S13,Northeast,87819,-0.6655097072886943,35,77.9,50,Mobile,1,0,0,0,52.48
S03,West,125696,-0.5122427290715373,29,97.2,10,Desktop,1,0,1,0,72.67
S25,Northeast,78146,-0.4703726542927955,23,60.1,95,Mobile,1,1,0,0,19.28
S26,Midwest,137044,-0.6388778482433419,21,51.7,109,Desktop,0,1,0,0,33.23
S23,West,107293,-1.4571558198556664,18,63.0,26,Desktop,0,0,0,0,13.84
S19,West,141896,0.6789135630718949,25,42.5,146,Desktop,0,0,0,0,31.17
S13,Northeast,87819,-0.6655097072886943,46,78.6,43,Desktop,0,0,0,1,21.49
S17,South,105046,0.8714287779481898,19,59.5,28,Mobile,0,0,1,0,23.86
S16,Midwest,144167,0.21868859672901295,22,53.2,27,Desktop,0,0,1,0,55.97
S05,Midwest,144893,0.6159794225754956,59,79.0,140,Desktop,0,1,0,0,15.83
S03,West,125696,-0.5122427290715373,30,42.8,19,Desktop,1,1,1,1,46.28
S08,Northeast,103818,-0.840156476962528,42,85.0,51,Desktop,1,1,0,0,33.76
S14,West,137401,0.23216132306671977,46,57.5,56,Mobile,1,1,0,0,57.68
S05,Midwest,144893,0.6159794225754956,46,93.5,74,Tablet,0,0,0,0,14.52
S04,Northeast,140518,-0.8137727282478777,20,59.4,48,Mobile,0,0,0,0,30.6
S26,Midwest,137044,-0.6388778482433419,35,81.9,133,Mobile,0,1,0,0,35.09
S12,West,80335,0.543154268305195,19,72.0,150,Mobile,1,0,0,0,53.66
S18,Midwest,125549,0.22359554877468227,67,84.4,114,Mobile,0,1,0,0,15.88
S16,Midwest,144167,0.21868859672901295,19,70.4,59,Mobile,1,1,0,0,18.44
S23,West,107293,-1.4571558198556664,25,31.4,85,Mobile,0,0,0,0,27.93
S23,West,107293,-1.4571558198556664,26,90.2,36,Desktop,0,1,0,1,22.14
S09,Midwest,150029,-0.8244812156912396,20,66.1,97,Desktop,0,0,0,0,11.25
S26,Midwest,137044,-0.6388778482433419,54,85.4,29,Desktop,0,1,1,1,29.6
S12,West,80335,0.543154268305195,67,83.2,22,Mobile,0,1,0,0,51.74
S26,Midwest,137044,-0.6388778482433419,32,51.0,22,Tablet,1,0,1,0,36.23
S13,Northeast,87819,-0.6655097072886943,22,47.9,68,Desktop,0,0,1,0,40.07
S04,Northeast,140518,-0.8137727282478777,18,82.4,123,Desktop,0,0,1,0,18.78
S23,West,107293,-1.4571558198556664,35,61.3,129,Mobile,0,0,0,0,25.08
S01,Northeast,61100,2.1416476008704612,34,88.6,6,Desktop,1,0,0,1,64.33
S24,West,106639,-0.31967121635730134,30,64.1,88,Mobile,1,0,0,1,10.53
S02,South,108279,-0.4064150163846156,41,90.5,21,Mobile,1,1,0,0,37.35
S07,Northeast,107795,-0.11394745765487507,43,77.3,187,Mobile,0,1,0,0,17.8
S19,West,141896,0.6789135630718949,42,74.3,15,Desktop,1,0,0,1,102.88
S29,Midwest,136826,-0.8658311156932432,34,59.8,10,Mobile,0,0,0,0,69.86
S13,Northeast,87819,-0.6655097072886943,25,73.1,90,Mobile,1,1,1,1,32.24
S04,Northeast,140518,-0.8137727282478777,46,94.2,35,Desktop,1,1,0,0,78.4
S07,Northeast,107795,-0.11394745765487507,38,66.8,33,Mobile,0,1,1,0,21.69
S27,South,103571,-0.27514225122668373,49,79.7,25,Mobile,0,1,1,1,146.08
S22,South,96833,0.6312882258385404,47,69.0,29,Desktop,0,1,1,1,28.61
S04,Northeast,140518,-0.8137727282478777,21,70.7,92,Desktop,0,0,0,0,91.35
S12,West,80335,0.543154268305195,21,105.9,22,Desktop,0,0,1,0,42.4
S08,Northeast,103818,-0.840156476962528,29,94.4,41,Desktop,0,0,0,0,38.44
S06,West,147767,1.1289722927208916,25,69.7,20,Mobile,0,0,1,1,39.67
S26,Midwest,137044,-0.6388778482433419,47,72.7,50,Mobile,1,1,0,0,22.06
S19,West,141896,0.6789135630718949,42,52.6,33,Mobile,0,0,0,0,63.87
S06,West,147767,1.1289722927208916,51,64.2,64,Desktop,1,0,0,0,24.68
S20,Northeast,109173,0.06757906948889146,43,74.8,70,Mobile,0,0,1,1,21.65
S13,Northeast,87819,-0.6655097072886943,41,86.7,124,Mobile,0,1,1,0,28.41
S02,South,108279,-0.4064150163846156,52,84.5,180,Desktop,0,0,0,0,18.02
S14,West,137401,0.23216132306671977,44,43.6,27,Mobile,1,1,1,0,64.15
S06,West,147767,1.1289722927208916,39,89.5,75,Mobile,0,1,0,1,26.29
S08,Northeast,103818,-0.840156476962528,56,66.0,32,Desktop,1,1,1,0,22.36
S27,South,103571,-0.27514225122668373,39,46.3,68,Mobile,1,1,0,0,23.9
S22,South,96833,0.6312882258385404,34,97.4,66,Desktop,1,0,1,1,73.28
S05,Midwest,144893,0.6159794225754956,28,100.2,65,Mobile,0,1,1,0,29.78
S26,Midwest,137044,-0.6388778482433419,46,73.8,79,Mobile,0,1,0,1,14.34
S18,Midwest,125549,0.22359554877468227,53,83.6,52,Mobile,1,0,0,0,28.16
S27,South,103571,-0.27514225122668373,37,84.9,35,Mobile,1,0,0,1,13.19
S23,West,107293,-1.4571558198556664,54,98.7,50,Mobile,1,1,1,0,41.36
S11,South,75351,0.7432541712034423,18,84.0,171,Mobile,1,1,0,0,30.91
S17,South,105046,0.8714287779481898,37,38.8,30,Mobile,0,1,1,0,18.77
S16,Midwest,144167,0.21868859672901295,38,112.2,37,Mobile,1,0,1,1,61.6
S22,South,96833,0.6312882258385404,29,91.4,26,Mobile,1,0,0,0,91.3
S08,Northeast,103818,-0.840156476962528,67,56.8,8,Mobile,1,1,0,1,12.73
S10,South,113304,0.6505927878247011,37,45.3,44,Mobile,1,0,0,1,17.98
S08,Northeast,103818,-0.840156476962528,33,79.1,72,Mobile,0,0,0,0,8.36
S09,Midwest,150029,-0.8244812156912396,38,61.9,22,Mobile,1,0,1,1,86.25
S05,Midwest,144893,0.6159794225754956,18,75.3,112,Tablet,1,1,0,0,24.39
S02,South,108279,-0.4064150163846156,29,84.4,63,Mobile,0,0,0,0,21.24
S29,Midwest,136826,-0.8658311156932432,50,55.5,93,Desktop,0,1,0,0,64.73
S03,West,125696,-0.5122427290715373,30,43.4,59,Mobile,0,1,1,1,24.21
S27,South,103571,-0.27514225122668373,28,76.5,41,Mobile,0,1,0,0,28.22
S01,Northeast,61100,2.1416476008704612,54,56.3,35,Mobile,1,1,0,0,62.7
S24,West,106639,-0.31967121635730134,54,71.2,57,Mobile,0,1,0,0,14.56
S10,South,113304,0.6505927878247011,44,38.4,61,Desktop,1,1,1,0,29.52
S16,Midwest,144167,0.21868859672901295,33,62.5,32,Desktop,0,1,0,0,36.56
S09,Midwest,150029,-0.8244812156912396,35,83.7,41,Mobile,1,1,0,0,47.13
S15,South,124985,0.11668580914072822,28,81.3,150,Mobile,1,0,1,1,26.35
S14,West,137401,0.23216132306671977,26,50.7,51,Desktop,1,0,0,0,68.18
S16,Midwest,144167,0.21868859672901295,25,42.3,55,Desktop,0,0,0,0,15.79
S12,West,80335,0.543154268305195,31,68.3,127,Mobile,1,1,0,0,77.09
S17,South,105046,0.8714287779481898,26,80.3,61,Mobile,0,1,0,0,24.17
S25,Northeast,78146,-0.4703726542927955,19,76.9,46,Mobile,1,0,0,1,24.99
S14,West,137401,0.23216132306671977,41,56.7,91,Mobile,0,0,0,0,24.64
S11,South,75351,0.7432541712034423,41,74.6,78,Mobile,0,1,0,1,67.18
S04,Northeast,140518,-0.8137727282478777,58,101.1,56,Mobile,1,0,0,0,145.66
S11,South,75351,0.7432541712034423,30,72.5,59,Mobile,0,0,0,0,58.48
S04,Northeast,140518,-0.8137727282478777,42,32.1,38,Mobile,0,0,0,1,31.37
S06,West,147767,1.1289722927208916,42,72.5,18,Mobile,0,0,0,0,27.97
S29,Midwest,136826,-0.8658311156932432,35,113.0,70,Mobile,0,1,0,0,112.08
S03,West,125696,-0.5122427290715373,47,39.7,13,Desktop,1,0,0,0,35.84
S15,South,124985,0.11668580914072822,47,68.7,19,Mobile,1,0,1,1,39.36
S26,Midwest,137044,-0.6388778482433419,42,63.0,40,Mobile,0,0,0,1,29.31
S29,Midwest,136826,-0.8658311156932432,35,70.1,37,Mobile,1,0,1,0,258.59
S05,Midwest,144893,0.6159794225754956,34,72.3,76,Mobile,1,0,0,0,50.47
S05,Midwest,144893,0.6159794225754956,22,93.1,89,Mobile,1,0,0,0,22.87
S12,West,80335,0.543154268305195,28,69.9,164,Mobile,1,1,1,0,94.47
S17,South,105046,0.8714287779481898,31,96.1,11,Mobile,0,1,0,0,27.84
S29,Midwest,136826,-0.8658311156932432,25,65.4,65,Mobile,0,0,1,1,45.85
S07,Northeast,107795,-0.11394745765487507,43,60.3,63,Mobile,1,0,0,0,26.21
S05,Midwest,144893,0.6159794225754956,52,53.3,58,Mobile,1,1,0,0,33.96
S08,Northeast,103818,-0.840156476962528,27,28.0,70,Mobile,1,1,0,0,13.13
S27,South,103571,-0.27514225122668373,41,74.1,81,Tablet,0,0,0,0,23.0
S01,Northeast,61100,2.1416476008704612,26,113.2,114,Mobile,1,1,0,0,21.42
S12,West,80335,0.543154268305195,34,78.1,59,Desktop,0,1,0,1,38.14
S04,Northeast,140518,-0.8137727282478777,30,83.1,137,Mobile,1,0,1,0,51.99
S05,Midwest,144893,0.6159794225754956,45,58.9,59,Desktop,0,1,0,0,37.32
S28,Midwest,120437,1.4949413112343959,30,62.6,33,Mobile,1,1,0,0,78.44
S01,Northeast,61100,2.1416476008704612,50,89.7,56,Mobile,1,0,0,0,57.75
S10,South,113304,0.6505927878247011,35,112.2,24,Desktop,0,0,0,0,13.14
S28,Midwest,120437,1.4949413112343959,30,100.7,25,Mobile,1,1,0,1,36.4
S19,West,141896,0.6789135630718949,23,85.7,43,Desktop,1,1,0,0,89.74
S03,West,125696,-0.5122427290715373,41,68.8,38,Mobile,0,1,1,0,54.59
S14,West,137401,0.23216132306671977,49,72.6,112,Desktop,0,0,0,0,30.66
S30,Northeast,135629,0.9682783545914808,41,51.4,42,Tablet,1,1,0,0,27.87
S13,Northeast,87819,-0.6655097072886943,65,36.1,21,Mobile,0,1,0,0,60.34
S16,Midwest,144167,0.21868859672901295,55,43.2,48,Desktop,0,0,0,0,25.45
S16,Midwest,144167,0.21868859672901295,34,69.1,59,Mobile,1,0,0,0,18.64
S20,Northeast,109173,0.06757906948889146,34,61.6,52,Desktop,1,1,0,1,46.41
S06,West,147767,1.1289722927208916,44,35.7,20,Mobile,1,0,1,0,39.92
S26,Midwest,137044,-0.6388778482433419,28,67.2,120,Mobile,1,0,0,0,18.41
S30,Northeast,135629,0.9682783545914808,52,61.0,10,Mobile,0,1,1,0,50.52
S05,Midwest,144893,0.6159794225754956,42,42.2,52,Mobile,1,0,1,1,23.81
S25,Northeast,78146,-0.4703726542927955,41,59.9,20,Mobile,0,1,0,0,26.98
S25,Northeast,78146,-0.4703726542927955,46,60.9,94,Mobile,0,1,1,0,33.26
S23,West,107293,-1.4571558198556664,59,54.4,65,Mobile,1,1,0,0,7.23
S12,West,80335,0.543154268305195,40,88.4,59,Mobile,1,1,0,0,79.12
S15,South,124985,0.11668580914072822,37,26.1,40,Desktop,0,0,0,0,12.29
S26,Midwest,137044,-0.6388778482433419,56,24.3,114,Mobile,1,0,0,0,16.18
S05,Midwest,144893,0.6159794225754956,50,68.1,40,Mobile,1,0,0,0,47.96
S25,Northeast,78146,-0.4703726542927955,34,70.1,145,Tablet,0,0,1,0,34.27
S28,Midwest,120437,1.4949413112343959,38,76.9,24,Tablet,0,1,0,0,48.21
S21,Northeast,135987,0.28911939868998415,40,56.1,49,Mobile,0,0,0,0,17.42
S11,South,75351,0.7432541712034423,42,47.8,79,Mobile,1,0,0,0,20.94
S17,South,105046,0.8714287779481898,22,67.8,68,Mobile,0,1,1,0,24.6
S02,South,108279,-0.4064150163846156,19,58.3,46,Mobile,0,0,0,0,23.99
S28,Midwest,120437,1.4949413112343959,27,102.1,11,Mobile,0,0,0,1,69.74
S11,South,75351,0.7432541712034423,26,60.9,54,Tablet,1,1,0,0,81.95
S02,South,108279,-0.4064150163846156,30,66.8,36,Mobile,0,1,1,0,48.69
S24,West,106639,-0.31967121635730134,46,122.5,30,Mobile,0,1,0,1,16.48
S20,Northeast,109173,0.06757906948889146,36,63.7,82,Mobile,0,0,0,0,26.16
S19,West,141896,0.6789135630718949,40,80.2,9,Desktop,0,0,0,0,43.48
S02,South,108279,-0.4064150163846156,23,82.2,47,Desktop,0,0,0,0,8.08
S23,West,107293,-1.4571558198556664,32,84.1,3,Mobile,1,0,0,1,10.84
S20,Northeast,109173,0.06757906948889146,45,74.4,68,Desktop,1,1,1,0,18.01
S24,West,106639,-0.31967121635730134,45,72.3,83,Desktop,0,0,0,0,14.29
S25,Northeast,78146,-0.4703726542927955,29,70.2,54,Desktop,1,1,0,1,32.46
S07,Northeast,107795,-0.11394745765487507,40,55.3,34,Mobile,0,0,1,0,10.95
S07,Northeast,107795,-0.11394745765487507,64,75.2,112,Mobile,1,1,0,0,20.81
S28,Midwest,120437,1.4949413112343959,38,112.6,117,Desktop,0,1,0,0,19.62
S16,Midwest,144167,0.21868859672901295,30,94.6,61,Mobile,1,1,0,0,32.97
S14,West,137401,0.23216132306671977,36,74.7,129,Mobile,1,1,0,1,30.07
S09,Midwest,150029,-0.8244812156912396,39,86.8,24,Desktop,1,1,0,1,82.82
S20,Northeast,109173,0.06757906948889146,36,48.9,44,Desktop,0,1,0,0,21.4
S23,West,107293,-1.4571558198556664,38,62.3,5,Mobile,0,0,0,1,49.35
S01,Northeast,61100,2.1416476008704612,21,88.9,19,Mobile,1,0,1,1,51.0
S17,South,105046,0.8714287779481898,26,100.7,17,Mobile,0,1,0,0,72.66
S30,Northeast,135629,0.9682783545914808,36,51.0,68,Mobile,0,1,0,0,33.69
S09,Midwest,150029,-0.8244812156912396,36,57.4,20,Mobile,0,0,0,0,30.07
S09,Midwest,150029,-0.8244812156912396,31,116.0,8,Mobile,0,0,1,1,146.18
S27,South,103571,-0.27514225122668373,36,70.1,28,Mobile,0,0,0,0,13.72
